SOV_A3,SOVEREIGNTY,ADMIN,RISK_TYPE,RISK_MEDIAN,RISK_MEAN,RISK_STD,RISK_MAX,RISK_MIN
MYS,Malaysia,Malaysia,Water Condition,5.0,4.851156383672878,0.7880342007305848,8,1
MWI,Malawi,Malawi,Water Condition,5.0,4.942242355605889,0.3252104353468309,5,3
MDG,Madagascar,Madagascar,Water Condition,3.0,3.901677888212034,1.0683030719367523,8,1
MKD,North Macedonia,North Macedonia,Water Condition,8.0,8.334913112164298,1.1788453175048947,10,5
LUX,Luxembourg,Luxembourg,Water Condition,8.0,8.398467432950191,0.7390565254362903,10,8
LTU,Lithuania,Lithuania,Water Condition,8.0,8.262654062462607,1.0230369313902905,10,5
LIE,Liechtenstein,Liechtenstein,Water Condition,8.0,8.0,0.0,8,8
LBY,Libya,Libya,Water Condition,5.0,6.115254552426992,1.7741885628432068,10,5
LBR,Liberia,Liberia,Water Condition,5.0,4.623306233062331,0.8555479897338869,5,1
LSO,Lesotho,Lesotho,Water Condition,5.0,6.077524038461538,1.4199385903565305,8,5
LBN,Lebanon,Lebanon,Water Condition,10.0,9.426929392446635,0.8412579114064248,10,8
LVA,Latvia,Latvia,Water Condition,5.0,5.56214595134955,1.222633534717364,10,5
LAO,Laos,Laos,Water Condition,3.0,2.4967197750702907,1.245173820671555,5,1
KGZ,Kyrgyzstan,Kyrgyzstan,Water Condition,5.0,5.020553945683671,1.921653176239256,10,3
KWT,Kuwait,Kuwait,Water Condition,8.0,7.651090342679128,1.2400240991612677,10,5
KIR,Kiribati,Kiribati,Water Condition,1.0,1.2439024390243902,0.6907220613905508,4,1
KEN,Kenya,Kenya,Water Condition,5.0,6.175377328195247,1.4300593356503957,8,5
JOR,Jordan,Jordan,Water Condition,8.0,8.00883739198743,2.105364893530281,10,5
JPN,Japan,Japan,Water Condition,3.0,3.7923132588244752,1.2207021689508493,8,1
JAM,Jamaica,Jamaica,Water Condition,5.0,5.0,0.0,5,5
ITA,Italy,Italy,Water Condition,10.0,9.08087482946794,1.4611496291503387,10,3
IS1,Israel,Palestine,Water Condition,8.0,8.740540540540541,1.1637449937673745,10,5
IRL,Ireland,Ireland,Water Condition,5.0,6.091396508728179,1.888012002499937,10,3
IRQ,Iraq,Iraq,Water Condition,10.0,8.71616238988893,1.7883134761308,10,5
IRN,Iran,Iran,Water Condition,10.0,9.547248474262604,0.9012052233578678,10,4
IDN,Indonesia,Indonesia,Water Condition,5.0,4.919818207208237,0.5921840927272206,7,1
IND,India,India,Water Condition,8.0,7.0589864268338385,1.947823289695878,10,1
ISL,Iceland,Iceland,Water Condition,1.0,1.1818718132400656,0.7771612815761276,5,1
HUN,Hungary,Hungary,Water Condition,10.0,9.989797128959545,0.13825795872173735,10,8
HND,Honduras,Honduras,Water Condition,5.0,4.6156862745098035,0.9910130584247987,8,3
HTI,Haiti,Haiti,Water Condition,5.0,5.0,0.0,5,5
GUY,Guyana,Guyana,Water Condition,3.0,2.580140734949179,1.2555138758478739,5,1
GNB,Guinea-Bissau,Guinea-Bissau,Water Condition,5.0,4.889679715302491,0.45580506843061364,5,2
GIN,Guinea,Guinea,Water Condition,3.0,3.578276870812494,0.9365205851569255,8,2
GTM,Guatemala,Guatemala,Water Condition,5.0,6.0054922701383235,1.4552486099714697,10,5
GRD,Grenada,Grenada,Water Condition,5.0,5.0,0.0,5,5
GRC,Greece,Greece,Water Condition,8.0,8.346697592224432,1.5158654463605248,10,5
GHA,Ghana,Ghana,Water Condition,5.0,5.33284543325527,1.0266579585875402,10,3
DEU,Germany,Germany,Water Condition,10.0,9.935040616098744,0.34185336924509957,10,8
GEO,Georgia,Georgia,Water Condition,5.0,5.179579465807918,1.9962912509339477,10,1
GMB,Gambia,Gambia,Water Condition,5.0,5.306843267108167,0.8356684095181467,8,5
GAB,Gabon,Gabon,Water Condition,3.0,3.095970695970696,1.3579039651714895,8,1
FR1,France,France,Water Condition,8.0,8.14567901234568,2.380135343577646,10,1
FI1,Finland,Aland,Water Condition,5.0,5.4375,0.6702378309227255,8,5
FI1,Finland,Finland,Water Condition,1.0,2.829714603262811,2.124501842056054,10,1
FJI,Fiji,Fiji,Water Condition,5.0,4.992924528301887,0.11874713089786895,5,2
ETH,Ethiopia,Ethiopia,Water Condition,5.0,5.340738455209298,0.993102484788855,8,3
EST,Estonia,Estonia,Water Condition,5.0,5.467358839425402,1.264835662212042,10,3
ERI,Eritrea,Eritrea,Water Condition,5.0,5.372243141473911,1.0034210120910647,8,2
GNQ,Equatorial Guinea,Equatorial Guinea,Water Condition,5.0,4.0317892824704815,0.9876105234202962,5,3
SLV,El Salvador,El Salvador,Water Condition,8.0,7.094130675526024,1.3546192219671995,8,5
EGY,Egypt,Egypt,Water Condition,5.0,6.111881488217019,1.9907969471687017,10,5
ECU,Ecuador,Ecuador,Water Condition,5.0,5.2324061974986,2.3195227105270564,10,1
DOM,Dominican Republic,Dominican Republic,Water Condition,8.0,6.768518518518518,1.4370187979533093,8,5
DMA,Dominica,Dominica,Water Condition,5.0,5.0,0.0,5,5
DJI,Djibouti,Djibouti,Water Condition,5.0,5.032700421940929,0.2940806437372561,8,4
DN1,Denmark,Greenland,Water Condition,5.0,3.3661543017557523,1.9589726423202702,5,1
DN1,Denmark,Denmark,Water Condition,8.0,8.248370618284305,1.3913468096516037,10,5
CZE,Czechia,Czechia,Water Condition,10.0,9.883549453343504,0.4567948033916601,10,8
CYN,Northern Cyprus,Northern Cyprus,Water Condition,5.0,5.210762331838565,0.4879451303582222,8,5
CYP,Cyprus,Cyprus,Water Condition,5.0,6.311797752808989,1.4146012753015735,8,5
HRV,Croatia,Croatia,Water Condition,8.0,8.016432953549518,2.1449330632575325,10,5
CIV,Ivory Coast,Ivory Coast,Water Condition,5.0,4.2352556177732525,1.0038812062654074,8,3
CRI,Costa Rica,Costa Rica,Water Condition,5.0,4.887292321508756,0.9689175635922713,8,3
COD,Democratic Republic of the Congo,Democratic Republic of the Congo,Water Condition,3.0,3.673881293358757,0.9997158664997585,5,1
COG,Republic of the Congo,Republic of the Congo,Water Condition,3.0,3.2369958084243797,0.7627881538534788,6,1
COM,Comoros,Comoros,Water Condition,5.0,4.953846153846154,0.20981817995362853,5,4
COL,Colombia,Colombia,Water Condition,5.0,3.9468456487407533,2.71252367833748,10,1
CH1,China,China,Water Condition,5.0,6.434512304856982,2.4890111848556207,10,1
CH1,China,Macao S.A.R,Water Condition,8.0,8.0,0.0,8,8
CH1,China,Hong Kong S.A.R.,Water Condition,5.0,5.428571428571429,0.6998542122237652,8,5
CHL,Chile,Chile,Water Condition,5.0,3.493686075081424,2.25631129274115,10,1
TCD,Chad,Chad,Water Condition,5.0,4.96417770361873,0.2605966827411514,5,3
CAF,Central African Republic,Central African Republic,Water Condition,3.0,3.247423071092921,0.745446862655539,5,1
CPV,Cabo Verde,Cabo Verde,Water Condition,1.0,1.0,0.0,1,1
CAN,Canada,Canada,Water Condition,1.0,2.0631563510290567,1.4837637042269975,10,1
CMR,Cameroon,Cameroon,Water Condition,3.0,3.8526331765062984,0.9889796063968737,8,1
KHM,Cambodia,Cambodia,Water Condition,1.0,1.8330827067669173,1.2700357268776166,7,1
MMR,Myanmar,Myanmar,Water Condition,3.0,3.4367984534796707,1.2042564309758212,8,1
BDI,Burundi,Burundi,Water Condition,5.0,5.496491228070176,1.0715564859374573,8,5
BFA,Burkina Faso,Burkina Faso,Water Condition,5.0,4.9891576313594665,0.14340971478590062,5,3
BGR,Bulgaria,Bulgaria,Water Condition,10.0,9.102919290211792,1.2500017427852579,10,5
BRN,Brunei,Brunei,Water Condition,5.0,5.055084745762712,0.26267769050557405,6,4
BRA,Brazil,Brazil,Water Condition,3.0,3.369170592327833,1.991385575538303,10,1
BWA,Botswana,Botswana,Water Condition,8.0,6.804363124560169,1.4558511005257333,8,5
BIH,Bosnia and Herzegovina,Bosnia and Herzegovina,Water Condition,5.0,6.273699215965787,1.560279907938329,10,5
BOL,Bolivia,Bolivia,Water Condition,5.0,4.774245247110203,2.015788839513017,8,1
BTN,Bhutan,Bhutan,Water Condition,3.0,2.808400188768287,1.145854599794282,5,1
BEN,Benin,Benin,Water Condition,5.0,4.6752884998010344,0.7269567678993062,5,3
BLZ,Belize,Belize,Water Condition,5.0,5.4426386233269595,1.0152085928506132,8,5
BEL,Belgium,Belgium,Water Condition,10.0,9.953007518796992,0.2837225292916976,10,8
BLR,Belarus,Belarus,Water Condition,8.0,7.674480228291888,1.506064985868681,10,3
BRB,Barbados,Barbados,Water Condition,5.0,5.0,0.0,5,5
BGD,Bangladesh,Bangladesh,Water Condition,8.0,7.198265726043504,1.3151057619573225,8,3
BHR,Bahrain,Bahrain,Water Condition,5.0,5.344827586206897,0.47531202593414557,6,5
BHS,The Bahamas,The Bahamas,Water Condition,5.0,4.043613707165109,1.0842822224888038,5,2
AZE,Azerbaijan,Azerbaijan,Water Condition,8.0,7.34470550370132,1.8550482107018909,10,3
AUT,Austria,Austria,Water Condition,9.0,8.288264976064173,1.9929279037036745,10,4
AU1,Australia,Australia,Water Condition,5.0,5.851608618288337,2.4187386579875563,10,1
ARM,Armenia,Armenia,Water Condition,8.0,7.824718045112782,1.1107852652352963,10,5
ARG,Argentina,Argentina,Water Condition,8.0,6.668278106410463,2.1933798190748734,10,1
ATG,Antigua and Barbuda,Antigua and Barbuda,Water Condition,5.0,5.0,0.0,5,5
AGO,Angola,Angola,Water Condition,5.0,4.345265609929207,0.9940185892643424,8,3
AND,Andorra,Andorra,Water Condition,8.0,8.0,0.0,8,8
DZA,Algeria,Algeria,Water Condition,5.0,6.3363742374602365,1.793462442830921,10,5
ALB,Albania,Albania,Water Condition,5.0,5.82560917343526,1.300032589599201,10,5
AFG,Afghanistan,Afghanistan,Water Condition,8.0,6.590948673291671,1.8159474746088884,10,3
KAS,Kashmir,Siachen Glacier,Water Condition,3.0,3.1515151515151514,0.4843747685801752,5,3
NL1,Netherlands,Sint Maarten,Water Condition,5.0,5.0,0.0,5,5
TUV,Tuvalu,Tuvalu,Water Condition,--,--,--,--,--
ZWE,Zimbabwe,Zimbabwe,Political Situation,10.0,9.78964914198273,0.8773687406477867,10,4
ZMB,Zambia,Zambia,Political Situation,7.0,7.094695727362176,0.4648485257369689,10,4
YEM,Yemen,Yemen,Political Situation,10.0,9.869806094182826,0.5589256197292671,10,6
VNM,Vietnam,Vietnam,Political Situation,7.0,7.103037522334723,0.4450159716130696,10,5
VEN,Venezuela,Venezuela,Political Situation,10.0,9.890032335882564,0.5779083374402946,10,5
VAT,Vatican,Vatican,Political Situation,--,--,--,--,--
VUT,Vanuatu,Vanuatu,Political Situation,5.0,5.01937984496124,0.31068254926126737,10,5
UZB,Uzbekistan,Uzbekistan,Political Situation,8.0,8.020386966585553,0.1948194068378746,9,7
URY,Uruguay,Uruguay,Political Situation,2.0,2.2065299924069857,0.9097772479568831,10,1
FSM,Federated States of Micronesia,Federated States of Micronesia,Political Situation,4.0,3.3076923076923075,0.9514859136040755,4,1
MHL,Marshall Islands,Marshall Islands,Political Situation,1.0,3.25,3.897114317029974,10,1
US1,United States of America,United States of America,Political Situation,3.0,3.0044322259022547,0.3189575708476984,10,1
GB1,United Kingdom,Jersey,Political Situation,2.0,2.357142857142857,0.6102859818083951,3,1
GB1,United Kingdom,Guernsey,Political Situation,2.0,2.0,0.0,2,2
GB1,United Kingdom,Isle of Man,Political Situation,5.0,5.0,0.0,5,5
GB1,United Kingdom,United Kingdom,Political Situation,2.0,2.0014979233335604,0.36558633731830903,10,1
ARE,United Arab Emirates,United Arab Emirates,Political Situation,6.0,6.13815238626849,0.4018567597686801,10,5
UKR,Ukraine,Ukraine,Political Situation,7.0,6.972111910128439,0.4653867012745405,10,2
UGA,Uganda,Uganda,Political Situation,8.0,7.989287469287469,0.3355778812928615,10,6
TKM,Turkmenistan,Turkmenistan,Political Situation,9.0,8.994024208055123,0.22878797090655284,10,5
TUR,Turkey,Turkey,Political Situation,8.0,8.003705683892258,0.3545981516395349,10,4
TUN,Tunisia,Tunisia,Political Situation,5.0,5.403419159804024,1.2065342033522712,10,5
TTO,Trinidad and Tobago,Trinidad and Tobago,Political Situation,4.0,3.86697247706422,0.6249484449740759,10,1
TON,Tonga,Tonga,Political Situation,10.0,10.0,0.0,10,10
TGO,Togo,Togo,Political Situation,7.0,6.476966979209132,1.0163660024457553,7,3
TLS,East Timor,East Timor,Political Situation,7.0,6.822884012539185,0.5442574150917304,7,5
THA,Thailand,Thailand,Political Situation,7.0,7.06726553769449,0.38124887151748876,10,3
TZA,United Republic of Tanzania,United Republic of Tanzania,Political Situation,7.0,7.027636001493838,0.3120599344236966,10,5
TJK,Tajikistan,Tajikistan,Political Situation,8.0,8.158040665434381,0.5603610072084972,10,7
TWN,Taiwan,Taiwan,Political Situation,7.0,6.975514746800223,0.20956887783532235,10,5
SYR,Syria,Syria,Political Situation,10.0,9.840832831454874,0.5138987743588145,10,4
CHE,Switzerland,Switzerland,Political Situation,1.0,1.123580313683072,0.32910214182388037,2,1
SWE,Sweden,Sweden,Political Situation,1.0,1.003986137100971,0.18936563737846385,10,1
SWZ,eSwatini,eSwatini,Political Situation,9.0,7.245197740112994,2.284754703889248,9,4
SUR,Suriname,Suriname,Political Situation,5.0,4.994616639477977,0.16297716946106938,10,4
SDS,South Sudan,South Sudan,Political Situation,10.0,9.983147758049954,0.15785794767237277,10,8
SDN,Sudan,Sudan,Political Situation,10.0,9.984767617608162,0.12247594424419472,10,9
LKA,Sri Lanka,Sri Lanka,Political Situation,6.0,5.985780305723427,0.16803924793876848,10,5
ESP,Spain,Spain,Political Situation,2.0,2.0297840859272247,0.33756097321328904,10,1
KOR,South Korea,South Korea,Political Situation,4.0,4.105799872530274,0.9499713930683215,10,1
ZAF,South Africa,South Africa,Political Situation,4.0,4.024835646457268,0.3389474070962076,10,1
SOM,Somalia,Somalia,Political Situation,10.0,9.924005788134325,0.3595802829795013,10,7
SOL,Somaliland,Somaliland,Political Situation,10.0,9.95276023070585,0.21215129858472573,10,9
SLB,Solomon Islands,Solomon Islands,Political Situation,5.0,5.018132366273798,0.3005545685267593,10,5
SVK,Slovakia,Slovakia,Political Situation,2.0,2.0983430170002153,0.402824448500387,4,2
SVN,Slovenia,Slovenia,Political Situation,2.0,2.0532879818594103,0.46473783218859605,10,1
SGP,Singapore,Singapore,Political Situation,4.0,3.8181818181818183,0.385694607919935,4,3
SLE,Sierra Leone,Sierra Leone,Political Situation,7.0,6.997730220492866,0.0824874937332307,10,5
SYC,Seychelles,Seychelles,Political Situation,10.0,10.0,0.0,10,10
SRB,Republic of Serbia,Republic of Serbia,Political Situation,6.0,5.855787476280835,0.4736040405425565,7,3
SEN,Senegal,Senegal,Political Situation,5.0,5.176644325798024,0.6448282596350402,10,5
SAU,Saudi Arabia,Saudi Arabia,Political Situation,7.0,7.032377095517571,0.29603062354244075,10,5
STP,São Tomé and Principe,São Tomé and Principe,Political Situation,9.0,9.0,0.0,9,9
SMR,San Marino,San Marino,Political Situation,2.0,2.0,0.0,2,2
WSM,Samoa,Samoa,Political Situation,10.0,10.0,0.0,10,10
VCT,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,Political Situation,4.0,3.857142857142857,0.3499271061118826,4,3
LCA,Saint Lucia,Saint Lucia,Political Situation,4.0,3.7916666666666665,0.4061164310337068,4,3
KNA,Saint Kitts and Nevis,Saint Kitts and Nevis,Political Situation,5.0,5.0,0.0,5,5
RWA,Rwanda,Rwanda,Political Situation,6.0,6.208450704225352,0.6512710170971618,10,6
RUS,Russia,Russia,Political Situation,7.0,7.004637401001169,0.27702269824179454,10,1
ROU,Romania,Romania,Political Situation,5.0,5.010903197288934,0.20185032418040116,7,4
QAT,Qatar,Qatar,Political Situation,6.0,6.038800705467372,0.3003419112156332,10,5
PRT,Portugal,Portugal,Political Situation,2.0,2.2050281074328546,1.2342574013355192,10,1
POL,Poland,Poland,Political Situation,4.0,4.005347132384649,0.3877899786110798,10,1
PHL,Philippines,Philippines,Political Situation,7.0,6.95678431372549,0.30230333511327234,10,5
PER,Peru,Peru,Political Situation,6.0,6.06018873646467,0.25956979325506374,10,3
PRY,Paraguay,Paraguay,Political Situation,6.0,6.012154696132597,0.3223671365774569,7,4
PNG,Papua New Guinea,Papua New Guinea,Political Situation,7.0,6.9538164839626475,0.31166691638426086,10,5
PAN,Panama,Panama,Political Situation,5.0,5.027410207939509,0.4080998246631906,10,1
PLW,Palau,Palau,Political Situation,3.5,3.75,1.7853571071357126,10,1
PAK,Pakistan,Pakistan,Political Situation,9.0,8.75303271657885,0.8069919791655485,10,5
OMN,Oman,Oman,Political Situation,7.0,7.005356186395287,0.3166479141239363,10,5
NOR,Norway,Norway,Political Situation,1.0,1.2614598782972708,1.4873138650273374,10,1
PRK,North Korea,North Korea,Political Situation,9.0,8.670192198339588,1.151917658793434,10,1
NGA,Nigeria,Nigeria,Political Situation,8.0,7.992321187927484,0.20702902829099729,9,5
NER,Niger,Niger,Political Situation,7.0,7.071015659300453,0.3965569015455305,10,5
NIC,Nicaragua,Nicaragua,Political Situation,7.0,6.9859427165700225,0.339222813071854,10,3
NZ1,New Zealand,New Zealand,Political Situation,1.0,1.0680470448705277,0.7796108025926385,10,1
NL1,Netherlands,Netherlands,Political Situation,1.0,1.4350036310820624,1.8125212358589042,10,1
NL1,Netherlands,Aruba,Political Situation,5.0,5.0,0.0,5,5
NL1,Netherlands,Curaçao,Political Situation,5.0,5.0,0.0,5,5
NPL,Nepal,Nepal,Political Situation,7.0,6.831237424547283,0.5386846618918643,7,5
NRU,Nauru,Nauru,Political Situation,1.0,1.0,0.0,1,1
NAM,Namibia,Namibia,Political Situation,4.0,4.084591023801277,0.6423648276988715,10,1
MOZ,Mozambique,Mozambique,Political Situation,7.0,7.013828418083738,0.41336474692461006,10,1
MAR,Morocco,Morocco,Political Situation,6.0,6.0899545622006634,0.518550427055543,10,5
SAH,Western Sahara,Western Sahara,Political Situation,6.0,6.323971260613978,0.732429836150013,9,5
MNE,Montenegro,Montenegro,Political Situation,4.0,4.689557855126999,1.2197628242044836,7,1
MNG,Mongolia,Mongolia,Political Situation,5.0,5.071129647351206,0.3609527200327272,7,5
MDA,Moldova,Moldova,Political Situation,5.0,5.519109338650715,0.8572315129195269,7,5
MCO,Monaco,Monaco,Political Situation,2.0,2.0,0.0,2,2
MEX,Mexico,Mexico,Political Situation,6.0,5.974194134388309,0.3035994097406752,10,3
MUS,Mauritius,Mauritius,Political Situation,10.0,10.0,0.0,10,10
MRT,Mauritania,Mauritania,Political Situation,8.0,7.9653982032906026,0.27546239314679005,9,5
MLT,Malta,Malta,Political Situation,3.0,3.0,0.0,3,3
MLI,Mali,Mali,Political Situation,8.0,7.971258825555364,0.32461262974703353,9,5
MDV,Maldives,Maldives,Political Situation,10.0,10.0,0.0,10,10
MYS,Malaysia,Malaysia,Political Situation,4.0,4.008410063075473,0.39380253233415574,10,1
MWI,Malawi,Malawi,Political Situation,6.0,6.128539071347678,0.3346890773311176,7,6
MDG,Madagascar,Madagascar,Political Situation,7.0,6.992875209290727,0.166541049364754,10,5
MKD,North Macedonia,North Macedonia,Political Situation,6.0,5.989994734070564,0.12317097880451933,6,4
LUX,Luxembourg,Luxembourg,Political Situation,2.0,2.0,0.0,2,2
LTU,Lithuania,Lithuania,Political Situation,2.0,2.308842886203183,1.1964946464062154,10,1
LIE,Liechtenstein,Liechtenstein,Political Situation,1.0,1.0,0.0,1,1
LBY,Libya,Libya,Political Situation,10.0,9.956445446410934,0.31976260057993866,10,5
LBR,Liberia,Liberia,Political Situation,7.0,6.99679724069968,0.07185701380785024,7,5
LSO,Lesotho,Lesotho,Political Situation,6.0,5.730168269230769,0.6631825008078649,6,4
LBN,Lebanon,Lebanon,Political Situation,8.0,7.835796387520525,1.8822390148311312,10,1
LVA,Latvia,Latvia,Political Situation,3.0,3.076974341886038,0.7669486546884775,10,1
LAO,Laos,Laos,Political Situation,9.0,8.891002811621368,0.42752489088442613,9,7
KGZ,Kyrgyzstan,Kyrgyzstan,Political Situation,7.0,7.083361412494104,0.27642772545656724,8,7
KWT,Kuwait,Kuwait,Political Situation,7.0,7.150571131879543,0.5573703145825463,9,5
KIR,Kiribati,Kiribati,Political Situation,10.0,7.463414634146342,3.9638461303576986,10,1
KEN,Kenya,Kenya,Political Situation,7.0,7.127127488760436,0.5503832976840857,10,5
JOR,Jordan,Jordan,Political Situation,7.0,7.0681461115475255,0.8644767043518571,10,2
JPN,Japan,Japan,Political Situation,2.0,2.0344938489989546,0.43164244428564785,10,1
JAM,Jamaica,Jamaica,Political Situation,3.0,2.9881656804733727,0.1533903123883517,3,1
ITA,Italy,Italy,Political Situation,2.0,2.009080832196453,0.19048228339517148,10,1
IS1,Israel,Palestine,Political Situation,6.0,5.0027027027027025,2.2962938985180172,9,2
IRL,Ireland,Ireland,Political Situation,1.0,1.0329177057356609,0.29317033206264054,10,1
IRQ,Iraq,Iraq,Political Situation,9.0,8.965721945614707,0.33853273084803137,10,7
IRN,Iran,Iran,Political Situation,10.0,9.968071280787665,0.24727173138670064,10,6
IDN,Indonesia,Indonesia,Political Situation,5.0,5.011527084840868,0.22746210255551735,10,1
IND,India,India,Political Situation,5.0,5.041811957343293,0.475418847583365,10,4
ISL,Iceland,Iceland,Political Situation,1.0,1.0606801230458052,0.7365046028908384,10,1
